class,fname,x1,y1,x2,y2
138,06973.jpg,167,196,1274,824
3,06974.jpg,52,46,487,247
154,06975.jpg,95,87,961,702
82,06976.jpg,5,6,397,185
149,06977.jpg,83,131,536,368
87,06978.jpg,41,105,973,606
101,06979.jpg,92,190,481,357
167,06980.jpg,91,197,949,606
174,06981.jpg,67,27,181,81
142,06982.jpg,88,122,1200,772
173,06983.jpg,82,270,1113,740
15,06984.jpg,33,97,413,245
80,06985.jpg,54,515,1220,884
100,06986.jpg,74,71,610,399
135,06987.jpg,19,88,390,228
174,06988.jpg,18,41,263,132
170,06989.jpg,11,48,1008,491
149,06990.jpg,128,179,665,534
13,06991.jpg,53,274,894,641
136,06992.jpg,39,47,177,118
89,06993.jpg,58,210,899,685
44,06994.jpg,11,16,324,203
103,06995.jpg,187,205,545,369
92,06996.jpg,12,37,255,176
37,06997.jpg,187,113,604,443
175,06998.jpg,54,26,603,455
80,06999.jpg,3,78,450,257
177,07000.jpg,22,21,252,174
118,07001.jpg,22,38,480,274
18,07002.jpg,6,28,297,157
186,07003.jpg,213,18,617,280
155,07004.jpg,41,130,475,361
11,07005.jpg,3,108,1333,887
188,07006.jpg,66,49,551,397
130,07007.jpg,110,69,647,416
12,07008.jpg,75,85,1178,780
155,07009.jpg,6,19,399,280
120,07010.jpg,118,112,485,351
143,07011.jpg,46,107,493,270
96,07012.jpg,36,52,553,320
167,07013.jpg,168,288,1125,704
118,07014.jpg,38,32,243,167
133,07015.jpg,37,50,609,402
141,07016.jpg,34,61,501,361
51,07017.jpg,12,52,391,231
173,07018.jpg,295,292,1234,892
69,07019.jpg,17,87,615,397
89,07020.jpg,346,293,1027,764
95,07021.jpg,21,48,579,480
28,07022.jpg,11,64,891,512
116,07023.jpg,1,35,180,156
160,07024.jpg,55,16,767,500
1,07025.jpg,52,25,751,507
196,07026.jpg,158,67,1147,759
38,07027.jpg,17,42,258,145
18,07028.jpg,17,89,557,310
51,07029.jpg,1,1,300,95
97,07030.jpg,102,291,975,872
28,07031.jpg,159,432,1462,896
110,07032.jpg,45,48,457,314
139,07033.jpg,30,31,440,190
34,07034.jpg,53,31,460,330
75,07035.jpg,22,89,921,629
72,07036.jpg,7,94,397,223
181,07037.jpg,43,97,591,397
147,07038.jpg,277,171,578,369
22,07039.jpg,29,141,749,397
31,07040.jpg,129,99,427,249
117,07041.jpg,152,139,432,309
175,07042.jpg,11,78,250,159
102,07043.jpg,3,227,637,452
90,07044.jpg,57,41,242,151
30,07045.jpg,32,49,445,302
80,07046.jpg,77,129,475,316
71,07047.jpg,14,18,284,223
11,07048.jpg,301,239,1239,607
191,07049.jpg,10,49,576,403
4,07050.jpg,29,444,1253,928
35,07051.jpg,69,30,832,582
59,07052.jpg,50,55,432,261
16,07053.jpg,49,34,190,109
115,07054.jpg,313,460,1399,1150
166,07055.jpg,59,62,1435,916
35,07056.jpg,34,134,883,546
94,07057.jpg,66,339,1756,1429
48,07058.jpg,202,181,1513,1120
19,07059.jpg,3,80,638,410
105,07060.jpg,207,201,533,374
7,07061.jpg,55,53,567,269
118,07062.jpg,6,74,471,320
141,07063.jpg,42,60,265,153
86,07064.jpg,30,24,232,164
116,07065.jpg,202,121,561,384
194,07066.jpg,27,207,597,392
194,07067.jpg,284,291,1247,732
57,07068.jpg,62,288,1215,686
123,07069.jpg,17,15,200,126
78,07070.jpg,107,71,293,216
123,07071.jpg,65,101,583,357
127,07072.jpg,18,77,600,393
192,07073.jpg,55,102,930,676
78,07074.jpg,33,33,605,376
54,07075.jpg,15,28,466,313
17,07076.jpg,2,34,128,81
63,07077.jpg,29,92,640,386
140,07078.jpg,9,214,971,631
108,07079.jpg,20,102,620,407
152,07080.jpg,491,252,904,437
34,07081.jpg,134,89,787,590
45,07082.jpg,21,103,459,249
106,07083.jpg,31,22,239,193
51,07084.jpg,17,35,458,256
68,07085.jpg,9,21,473,293
51,07086.jpg,6,31,247,175
86,07087.jpg,54,128,564,420
147,07088.jpg,41,133,1007,748
59,07089.jpg,76,117,443,336
15,07090.jpg,8,53,462,252
98,07091.jpg,75,82,328,204
191,07092.jpg,16,13,600,408
139,07093.jpg,19,11,626,445
156,07094.jpg,6,22,259,165
107,07095.jpg,146,264,860,654
163,07096.jpg,47,60,530,344
71,07097.jpg,12,30,613,438
107,07098.jpg,17,67,632,416
107,07099.jpg,125,24,882,621
157,07100.jpg,33,170,587,374
86,07101.jpg,34,100,454,250
185,07102.jpg,22,111,559,383
15,07103.jpg,11,99,427,229
78,07104.jpg,41,79,593,355
97,07105.jpg,54,60,212,169
159,07106.jpg,59,85,572,411
97,07107.jpg,91,246,1499,947
45,07108.jpg,42,110,456,292
40,07109.jpg,31,93,774,531
60,07110.jpg,39,59,532,261
126,07111.jpg,5,88,500,257
50,07112.jpg,50,145,599,354
168,07113.jpg,59,57,625,457
144,07114.jpg,353,314,955,568
22,07115.jpg,53,60,224,152
57,07116.jpg,81,189,769,427
117,07117.jpg,15,93,417,288
11,07118.jpg,25,54,596,295
33,07119.jpg,39,149,600,445
81,07120.jpg,31,244,1447,946
3,07121.jpg,28,34,297,182
60,07122.jpg,9,220,1262,740
78,07123.jpg,95,39,322,230
158,07124.jpg,7,108,496,262
166,07125.jpg,109,196,1483,1087
52,07126.jpg,42,95,404,301
159,07127.jpg,36,38,466,201
104,07128.jpg,71,115,597,309
155,07129.jpg,24,83,253,176
16,07130.jpg,19,41,375,241
33,07131.jpg,38,14,225,160
46,07132.jpg,653,379,1373,833
173,07133.jpg,39,168,590,346
32,07134.jpg,42,111,603,367
158,07135.jpg,22,38,297,185
184,07136.jpg,18,68,579,342
118,07137.jpg,32,40,247,172
68,07138.jpg,1,50,299,173
64,07139.jpg,1,20,625,384
162,07140.jpg,257,445,1145,808
160,07141.jpg,4,50,800,404
19,07142.jpg,32,84,569,364
114,07143.jpg,12,78,741,424
27,07144.jpg,28,8,498,342
149,07145.jpg,30,102,607,446
29,07146.jpg,39,47,238,155
192,07147.jpg,55,160,963,663
111,07148.jpg,8,50,475,329
178,07149.jpg,31,21,588,423
62,07150.jpg,25,77,431,300
176,07151.jpg,36,60,539,266
64,07152.jpg,39,160,1019,671
119,07153.jpg,25,117,414,251
40,07154.jpg,167,54,1066,720
28,07155.jpg,29,88,1457,681
108,07156.jpg,38,30,197,163
42,07157.jpg,45,131,276,259
111,07158.jpg,68,52,661,349
110,07159.jpg,168,376,1929,1098
169,07160.jpg,55,62,607,402
66,07161.jpg,38,194,1175,953
108,07162.jpg,5,8,199,109
104,07163.jpg,134,62,910,652
154,07164.jpg,45,64,940,671
60,07165.jpg,14,63,419,297
73,07166.jpg,39,79,561,410
58,07167.jpg,468,144,789,352
42,07168.jpg,166,247,1480,982
7,07169.jpg,49,113,463,280
85,07170.jpg,8,37,639,474
6,07171.jpg,282,154,592,336
182,07172.jpg,317,71,1242,937
29,07173.jpg,55,214,714,447
6,07174.jpg,63,66,566,299
3,07175.jpg,283,298,1405,979
165,07176.jpg,65,149,766,454
193,07177.jpg,90,95,1153,691
127,07178.jpg,102,210,601,419
133,07179.jpg,71,87,591,380
167,07180.jpg,78,126,965,721
136,07181.jpg,9,68,298,227
92,07182.jpg,17,52,284,156
122,07183.jpg,14,25,467,283
189,07184.jpg,3,65,233,171
151,07185.jpg,156,143,699,386
66,07186.jpg,141,243,913,498
34,07187.jpg,151,157,865,688
135,07188.jpg,24,125,384,259
133,07189.jpg,30,175,376,307
80,07190.jpg,110,185,832,608
4,07191.jpg,62,176,400,330
65,07192.jpg,72,125,595,360
36,07193.jpg,542,749,3860,2657
54,07194.jpg,46,126,208,184
18,07195.jpg,5,2,216,74
51,07196.jpg,29,203,637,450
108,07197.jpg,8,51,254,140
104,07198.jpg,17,34,285,171
152,07199.jpg,63,63,366,213
147,07200.jpg,14,64,1013,733
133,07201.jpg,98,114,481,367
196,07202.jpg,217,280,1812,1179
153,07203.jpg,5,109,468,292
180,07204.jpg,100,74,870,596
72,07205.jpg,22,43,261,160
12,07206.jpg,6,93,281,186
142,07207.jpg,76,15,353,216
133,07208.jpg,86,114,567,391
97,07209.jpg,15,20,258,178
174,07210.jpg,69,71,249,164
138,07211.jpg,10,86,584,401
75,07212.jpg,43,87,978,683
18,07213.jpg,68,18,713,439
4,07214.jpg,2,50,617,488
135,07215.jpg,92,185,398,346
83,07216.jpg,3,30,217,141
164,07217.jpg,59,291,1005,709
149,07218.jpg,75,158,956,588
101,07219.jpg,27,126,628,417
164,07220.jpg,14,158,982,708
104,07221.jpg,634,364,1783,907
109,07222.jpg,50,78,579,372
149,07223.jpg,55,71,883,607
109,07224.jpg,58,50,289,187
168,07225.jpg,120,105,1211,766
85,07226.jpg,51,61,595,357
145,07227.jpg,95,67,663,370
34,07228.jpg,20,43,490,294
89,07229.jpg,86,118,851,568
129,07230.jpg,8,24,259,166
173,07231.jpg,49,325,1261,1081
46,07232.jpg,8,56,399,268
47,07233.jpg,156,97,902,511
169,07234.jpg,23,51,577,383
64,07235.jpg,105,147,575,331
47,07236.jpg,12,48,481,366
64,07237.jpg,91,95,607,428
48,07238.jpg,9,7,293,196
112,07239.jpg,324,334,1115,772
115,07240.jpg,16,51,474,275
12,07241.jpg,277,513,1160,833
92,07242.jpg,60,240,1201,656
100,07243.jpg,42,96,443,291
94,07244.jpg,100,58,510,294
74,07245.jpg,8,28,253,178
169,07246.jpg,108,44,562,353
83,07247.jpg,13,129,593,480
94,07248.jpg,67,111,596,438
89,07249.jpg,47,74,581,425
133,07250.jpg,41,128,915,577
167,07251.jpg,75,198,816,627
31,07252.jpg,16,62,470,253
99,07253.jpg,83,85,567,429
66,07254.jpg,278,313,1356,852
159,07255.jpg,54,153,748,477
69,07256.jpg,13,67,219,177
65,07257.jpg,24,17,236,183
24,07258.jpg,52,122,552,365
188,07259.jpg,61,224,953,582
90,07260.jpg,35,57,239,183
62,07261.jpg,20,13,416,257
28,07262.jpg,16,1,271,182
32,07263.jpg,36,56,620,433
81,07264.jpg,33,63,612,434
56,07265.jpg,128,241,1248,636
121,07266.jpg,18,39,247,164
81,07267.jpg,25,89,603,480
135,07268.jpg,12,95,612,324
30,07269.jpg,79,109,554,360
107,07270.jpg,1,2,259,190
124,07271.jpg,1,77,480,275
176,07272.jpg,40,29,567,368
16,07273.jpg,22,23,376,244
146,07274.jpg,9,42,632,456
191,07275.jpg,19,211,1525,893
59,07276.jpg,21,55,444,320
39,07277.jpg,70,127,379,264
8,07278.jpg,34,68,232,145
1,07279.jpg,1,13,113,83
187,07280.jpg,31,8,616,301
150,07281.jpg,227,308,1135,633
169,07282.jpg,72,68,544,272
82,07283.jpg,108,95,621,392
127,07284.jpg,13,1,629,480
41,07285.jpg,26,143,496,352
35,07286.jpg,13,63,305,179
132,07287.jpg,84,155,890,644
186,07288.jpg,27,62,519,298
168,07289.jpg,62,57,575,435
1,07290.jpg,15,111,271,272
99,07291.jpg,31,31,1543,1018
33,07292.jpg,26,53,474,293
147,07293.jpg,66,160,878,654
146,07294.jpg,150,486,2007,1887
23,07295.jpg,376,206,955,540
45,07296.jpg,53,1,396,347
89,07297.jpg,1,78,638,399
117,07298.jpg,28,144,464,356
132,07299.jpg,30,89,997,717
122,07300.jpg,61,206,996,621
183,07301.jpg,88,172,971,718
63,07302.jpg,91,301,1013,656
125,07303.jpg,23,102,623,440
180,07304.jpg,29,1,491,381
176,07305.jpg,3,10,602,385
178,07306.jpg,24,21,575,317
12,07307.jpg,35,119,874,538
32,07308.jpg,25,40,269,209
142,07309.jpg,141,144,686,365
80,07310.jpg,26,30,271,111
32,07311.jpg,10,1,292,213
19,07312.jpg,3,31,299,180
19,07313.jpg,49,61,574,349
165,07314.jpg,68,96,583,372
123,07315.jpg,8,5,204,117
125,07316.jpg,14,41,244,146
95,07317.jpg,8,73,416,284
147,07318.jpg,112,162,846,617
137,07319.jpg,33,87,470,296
76,07320.jpg,80,38,546,315
69,07321.jpg,44,102,426,311
126,07322.jpg,96,146,570,354
134,07323.jpg,21,1,277,196
140,07324.jpg,129,173,926,561
60,07325.jpg,22,154,358,319
78,07326.jpg,207,387,1446,835
117,07327.jpg,36,38,617,449
74,07328.jpg,12,151,615,362
134,07329.jpg,10,21,289,170
140,07330.jpg,143,541,3812,2094
95,07331.jpg,55,144,583,354
94,07332.jpg,34,72,919,554
171,07333.jpg,47,179,593,436
79,07334.jpg,132,282,768,581
160,07335.jpg,12,44,288,165
135,07336.jpg,62,3,513,419
143,07337.jpg,32,17,349,143
47,07338.jpg,152,377,1087,803
24,07339.jpg,106,187,509,406
11,07340.jpg,80,164,678,389
50,07341.jpg,56,6,595,469
88,07342.jpg,36,24,226,172
174,07343.jpg,13,30,135,100
95,07344.jpg,31,117,566,455
190,07345.jpg,22,79,558,356
3,07346.jpg,13,115,787,440
123,07347.jpg,6,12,86,49
140,07348.jpg,187,270,1103,735
62,07349.jpg,62,43,465,296
128,07350.jpg,24,48,646,337
7,07351.jpg,49,322,925,646
142,07352.jpg,80,116,1200,775
43,07353.jpg,45,34,706,392
36,07354.jpg,34,36,622,305
85,07355.jpg,11,44,463,319
174,07356.jpg,34,89,568,350
138,07357.jpg,274,312,668,479
187,07358.jpg,26,127,617,356
163,07359.jpg,10,67,599,303
192,07360.jpg,296,398,1588,995
74,07361.jpg,15,131,692,380
151,07362.jpg,342,148,1405,951
33,07363.jpg,31,31,561,324
4,07364.jpg,71,145,629,460
157,07365.jpg,140,102,537,361
35,07366.jpg,11,27,289,141
151,07367.jpg,2,22,243,91
137,07368.jpg,29,26,1260,778
195,07369.jpg,61,47,500,320
93,07370.jpg,29,82,473,297
84,07371.jpg,34,36,954,573
178,07372.jpg,93,108,519,332
193,07373.jpg,45,39,419,272
158,07374.jpg,8,5,602,322
188,07375.jpg,15,47,254,192
180,07376.jpg,63,105,564,387
14,07377.jpg,26,50,253,146
85,07378.jpg,11,45,354,226
66,07379.jpg,20,129,431,277
86,07380.jpg,84,20,961,731
84,07381.jpg,6,59,447,310
142,07382.jpg,18,119,612,390
18,07383.jpg,19,100,245,172
18,07384.jpg,27,108,269,196
42,07385.jpg,69,41,477,282
10,07386.jpg,178,790,3061,2333
75,07387.jpg,80,89,558,392
59,07388.jpg,90,222,852,583
32,07389.jpg,56,89,717,519
110,07390.jpg,27,44,485,304
146,07391.jpg,21,36,319,198
3,07392.jpg,147,202,1066,629
187,07393.jpg,55,140,579,387
109,07394.jpg,17,78,249,175
74,07395.jpg,11,13,252,149
44,07396.jpg,4,36,264,169
83,07397.jpg,14,31,286,192
120,07398.jpg,73,53,618,395
172,07399.jpg,26,55,559,375
182,07400.jpg,130,70,1169,806
151,07401.jpg,58,133,589,344
193,07402.jpg,76,204,524,397
182,07403.jpg,127,148,1444,931
194,07404.jpg,214,224,1000,629
56,07405.jpg,37,379,1579,1180
70,07406.jpg,15,75,640,398
33,07407.jpg,149,102,892,508
15,07408.jpg,88,111,321,222
168,07409.jpg,82,123,573,371
188,07410.jpg,24,45,262,179
79,07411.jpg,62,183,589,365
99,07412.jpg,21,4,495,341
195,07413.jpg,31,62,621,414
181,07414.jpg,17,27,382,181
121,07415.jpg,25,79,287,188
79,07416.jpg,27,272,627,462
33,07417.jpg,7,54,493,236
127,07418.jpg,49,493,1537,1033
59,07419.jpg,14,128,479,331
132,07420.jpg,329,224,1351,931
168,07421.jpg,103,262,604,445
120,07422.jpg,24,74,559,364
14,07423.jpg,16,142,384,292
186,07424.jpg,22,25,454,304
57,07425.jpg,20,31,492,306
53,07426.jpg,27,27,249,153
117,07427.jpg,69,178,747,495
131,07428.jpg,17,26,558,448
81,07429.jpg,74,299,973,744
94,07430.jpg,226,1,668,376
55,07431.jpg,58,325,1238,688
67,07432.jpg,47,145,946,585
41,07433.jpg,61,103,546,425
133,07434.jpg,55,64,563,409
185,07435.jpg,10,33,340,135
131,07436.jpg,25,9,276,194
66,07437.jpg,8,12,478,234
172,07438.jpg,62,236,916,675
12,07439.jpg,45,58,460,216
51,07440.jpg,11,64,424,254
193,07441.jpg,110,142,718,449
86,07442.jpg,30,132,1015,658
129,07443.jpg,60,72,523,315
171,07444.jpg,25,44,444,238
4,07445.jpg,69,8,432,325
117,07446.jpg,42,70,556,338
95,07447.jpg,48,31,226,164
172,07448.jpg,61,132,898,711
150,07449.jpg,32,236,1245,551
5,07450.jpg,20,45,252,153
45,07451.jpg,189,224,1115,623
196,07452.jpg,51,18,419,306
84,07453.jpg,20,13,247,187
193,07454.jpg,22,52,451,235
196,07455.jpg,121,87,465,278
172,07456.jpg,4,180,1258,831
191,07457.jpg,93,60,567,390
43,07458.jpg,13,33,607,423
134,07459.jpg,36,147,316,245
112,07460.jpg,44,332,1256,795
176,07461.jpg,33,310,387,529
113,07462.jpg,14,112,457,360
4,07463.jpg,18,69,485,260
107,07464.jpg,43,50,137,107
94,07465.jpg,67,44,523,393
104,07466.jpg,9,55,580,366
152,07467.jpg,2,15,160,92
16,07468.jpg,9,174,678,388
57,07469.jpg,3,13,76,52
139,07470.jpg,42,193,605,476
9,07471.jpg,2,1,400,248
65,07472.jpg,133,202,1005,722
151,07473.jpg,248,255,1291,804
85,07474.jpg,26,182,579,391
109,07475.jpg,24,32,260,202
160,07476.jpg,9,73,342,219
189,07477.jpg,4,34,251,175
83,07478.jpg,25,110,614,369
56,07479.jpg,48,78,593,373
37,07480.jpg,14,28,290,215
73,07481.jpg,17,100,692,467
98,07482.jpg,44,33,268,167
6,07483.jpg,43,160,774,541
56,07484.jpg,19,65,263,156
89,07485.jpg,80,89,555,403
140,07486.jpg,259,80,723,407
1,07487.jpg,20,48,385,283
97,07488.jpg,35,179,522,378
172,07489.jpg,108,222,554,446
53,07490.jpg,31,20,229,133
45,07491.jpg,54,4,220,165
182,07492.jpg,69,160,971,666
18,07493.jpg,16,64,300,209
167,07494.jpg,299,285,988,542
44,07495.jpg,48,170,589,404
16,07496.jpg,22,57,155,120
80,07497.jpg,4,25,270,165
64,07498.jpg,101,63,607,451
60,07499.jpg,26,80,607,361
196,07500.jpg,20,27,613,413
26,07501.jpg,32,56,515,323
79,07502.jpg,28,235,1022,583
23,07503.jpg,25,134,618,427
145,07504.jpg,98,123,641,425
163,07505.jpg,33,109,604,417
177,07506.jpg,18,128,607,398
165,07507.jpg,70,364,1519,1105
128,07508.jpg,367,247,1603,1084
48,07509.jpg,62,239,940,679
168,07510.jpg,32,80,615,421
37,07511.jpg,14,270,1593,895
137,07512.jpg,55,58,500,321
175,07513.jpg,5,43,299,144
63,07514.jpg,106,150,1012,633
156,07515.jpg,20,64,458,304
107,07516.jpg,15,58,602,379
129,07517.jpg,22,83,1686,833
48,07518.jpg,28,7,406,211
79,07519.jpg,110,176,981,509
167,07520.jpg,61,211,859,620
129,07521.jpg,27,83,284,176
82,07522.jpg,42,142,655,457
98,07523.jpg,31,175,964,611
27,07524.jpg,35,197,838,605
74,07525.jpg,17,112,576,314
62,07526.jpg,41,59,409,199
159,07527.jpg,32,62,435,337
49,07528.jpg,113,69,509,315
50,07529.jpg,13,68,627,425
47,07530.jpg,70,69,610,391
150,07531.jpg,33,28,865,567
147,07532.jpg,21,86,702,429
53,07533.jpg,38,57,220,153
75,07534.jpg,13,81,633,429
16,07535.jpg,7,107,575,301
51,07536.jpg,28,62,383,280
196,07537.jpg,47,65,249,180
51,07538.jpg,23,28,185,115
91,07539.jpg,55,120,588,432
191,07540.jpg,417,497,2981,2088
72,07541.jpg,49,59,954,610
151,07542.jpg,2,169,588,430
114,07543.jpg,20,13,276,159
171,07544.jpg,188,377,838,613
56,07545.jpg,87,118,627,354
141,07546.jpg,66,95,529,326
50,07547.jpg,53,58,657,385
72,07548.jpg,19,53,479,293
143,07549.jpg,31,8,183,147
181,07550.jpg,13,19,298,175
192,07551.jpg,333,281,2021,1485
90,07552.jpg,2,33,200,136
24,07553.jpg,30,59,287,177
76,07554.jpg,115,168,553,405
97,07555.jpg,20,132,1007,621
90,07556.jpg,7,33,249,161
30,07557.jpg,52,81,380,262
174,07558.jpg,36,32,734,531
97,07559.jpg,20,235,342,345
151,07560.jpg,11,87,564,334
79,07561.jpg,155,117,471,317
24,07562.jpg,60,177,589,453
67,07563.jpg,22,103,298,209
80,07564.jpg,88,220,645,423
85,07565.jpg,6,267,1278,776
17,07566.jpg,5,4,214,121
156,07567.jpg,62,69,481,289
155,07568.jpg,54,87,462,316
52,07569.jpg,21,48,434,206
55,07570.jpg,50,50,469,207
153,07571.jpg,72,227,455,360
13,07572.jpg,55,601,1384,982
92,07573.jpg,52,89,424,269
26,07574.jpg,102,217,1218,739
55,07575.jpg,14,54,624,278
98,07576.jpg,67,74,558,404
29,07577.jpg,33,39,258,228
52,07578.jpg,35,79,257,214
149,07579.jpg,68,155,489,399
154,07580.jpg,17,13,457,328
138,07581.jpg,302,432,1226,802
181,07582.jpg,147,161,523,427
173,07583.jpg,206,268,1444,711
65,07584.jpg,37,164,626,380
50,07585.jpg,66,78,768,522
14,07586.jpg,18,33,190,117
68,07587.jpg,34,172,992,613
148,07588.jpg,37,81,484,282
108,07589.jpg,34,87,394,289
24,07590.jpg,34,224,980,700
87,07591.jpg,24,145,538,339
32,07592.jpg,24,44,264,163
143,07593.jpg,141,126,646,400
196,07594.jpg,29,34,381,273
142,07595.jpg,100,101,351,214
150,07596.jpg,55,206,1240,640
127,07597.jpg,35,84,684,447
43,07598.jpg,5,116,579,335
10,07599.jpg,7,66,615,359
50,07600.jpg,18,168,626,402
172,07601.jpg,56,34,655,424
93,07602.jpg,28,111,450,304
65,07603.jpg,24,188,582,433
83,07604.jpg,23,122,602,353
44,07605.jpg,31,44,256,172
164,07606.jpg,118,397,682,619
174,07607.jpg,6,1,251,186
174,07608.jpg,32,47,607,366
195,07609.jpg,17,12,275,183
11,07610.jpg,102,271,1374,783
131,07611.jpg,23,50,625,463
117,07612.jpg,16,68,397,242
112,07613.jpg,120,78,771,492
63,07614.jpg,34,293,996,679
94,07615.jpg,51,110,512,342
173,07616.jpg,375,380,1196,820
147,07617.jpg,128,44,659,436
44,07618.jpg,1,67,772,573
46,07619.jpg,58,72,527,350
139,07620.jpg,40,53,332,243
96,07621.jpg,225,452,1974,1339
73,07622.jpg,66,138,486,326
177,07623.jpg,42,28,226,189
97,07624.jpg,19,28,259,158
50,07625.jpg,52,133,745,452
75,07626.jpg,32,132,595,333
156,07627.jpg,4,30,260,158
182,07628.jpg,118,49,759,484
149,07629.jpg,32,43,600,380
179,07630.jpg,17,36,707,528
86,07631.jpg,43,43,432,271
143,07632.jpg,8,23,233,174
194,07633.jpg,40,177,620,460
192,07634.jpg,195,147,859,621
46,07635.jpg,108,102,307,277
176,07636.jpg,16,89,624,406
184,07637.jpg,41,43,618,444
110,07638.jpg,18,32,410,337
31,07639.jpg,14,58,309,201
151,07640.jpg,23,13,231,112
148,07641.jpg,45,89,610,426
180,07642.jpg,98,48,1001,695
79,07643.jpg,54,89,1211,644
95,07644.jpg,71,99,607,460
84,07645.jpg,22,64,380,264
15,07646.jpg,13,15,939,604
150,07647.jpg,83,54,941,588
189,07648.jpg,1,71,400,246
18,07649.jpg,75,115,576,378
179,07650.jpg,21,13,543,385
33,07651.jpg,55,111,600,420
177,07652.jpg,67,30,227,161
171,07653.jpg,9,24,200,109
103,07654.jpg,1,144,885,546
107,07655.jpg,16,18,249,159
92,07656.jpg,1,143,489,373
34,07657.jpg,36,61,235,145
153,07658.jpg,50,240,986,540
192,07659.jpg,50,284,921,636
90,07660.jpg,68,122,980,690
4,07661.jpg,66,114,597,407
131,07662.jpg,20,11,1007,717
3,07663.jpg,13,35,250,153
69,07664.jpg,15,56,243,183
51,07665.jpg,68,117,618,382
6,07666.jpg,89,128,515,361
146,07667.jpg,20,201,1007,650
180,07668.jpg,222,33,535,347
29,07669.jpg,78,169,913,563
59,07670.jpg,35,121,485,272
170,07671.jpg,151,347,1513,1072
36,07672.jpg,85,86,672,442
45,07673.jpg,394,259,920,609
105,07674.jpg,90,82,914,360
164,07675.jpg,732,282,1633,963
68,07676.jpg,18,99,368,237
109,07677.jpg,14,32,633,440
33,07678.jpg,519,438,1460,1152
43,07679.jpg,97,150,493,310
70,07680.jpg,34,105,433,322
13,07681.jpg,15,31,249,152
120,07682.jpg,245,245,1379,791
195,07683.jpg,99,131,566,439
1,07684.jpg,14,18,148,107
120,07685.jpg,162,466,1950,1202
109,07686.jpg,41,95,597,396
129,07687.jpg,31,69,288,157
164,07688.jpg,160,332,1112,708
27,07689.jpg,10,12,474,184
101,07690.jpg,52,49,449,243
141,07691.jpg,13,49,250,168
42,07692.jpg,3,47,300,207
17,07693.jpg,21,57,554,278
163,07694.jpg,22,60,604,384
129,07695.jpg,27,122,671,390
6,07696.jpg,42,4,750,469
143,07697.jpg,36,80,622,441
180,07698.jpg,72,125,508,271
54,07699.jpg,12,45,639,421
81,07700.jpg,62,378,1228,880
165,07701.jpg,34,82,600,398
194,07702.jpg,59,50,588,418
65,07703.jpg,151,120,393,267
9,07704.jpg,19,43,301,146
117,07705.jpg,55,63,577,398
4,07706.jpg,89,134,1194,699
184,07707.jpg,42,38,615,417
125,07708.jpg,31,90,543,385
38,07709.jpg,3,116,475,341
155,07710.jpg,1,59,400,240
145,07711.jpg,410,20,794,300
164,07712.jpg,36,18,1009,767
